id,Cell,CellType,Date,Drug,DrugTime,Episode,EpisodeNum,FileSizeBytes,NumSpikes,NumSpikesAfter,RMP,StimDescription,StimDuration,Stimulus,SweepWindow,TotalSpikes,WCTime,Comment,count
89542,Neocortex D.05Dec18,TeA,12/5/2018,2uM CCh + 2/3uM ML297,2252.12,S1.E21,21,2501744,20,32,-68.8876,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",2000,[2000. 4000.  200.],25000,52,2337.89,,23
89543,Neocortex D.05Dec18,TeA,12/5/2018,2uM CCh + 2/3uM ML297,2387.71,S1.E22,22,2501744,22,58,-70.1507,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",2000,[2000. 4000.  200.],25000,80,2473.48,,23
89544,Neocortex D.05Dec18,TeA,12/5/2018,2uM CCh + 2/3uM ML297,2529.19,S1.E23,23,2501744,24,71,-69.2731,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",2000,[2000. 4000.  200.],25000,95,2614.96,,23
89548,Neocortex D.05Dec18,TeA,12/5/2018,2uM CCh + 2/3uM ML297,3000.98,S1.E27,27,2501744,27,79,-67.99600000000001,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",2000,[2000. 4000.  200.],25000,106,3086.75,,23
89549,Neocortex D.05Dec18,TeA,12/5/2018,2uM CCh + 2/3uM ML297,3155.57,S1.E28,28,2501743,23,56,-70.7004,,2000,[2000. 4000.  200.],25000,83,3241.34,,23
89551,Neocortex D.05Dec18,TeA,12/5/2018,2uM CCh + 2/3uM ML297,3376.6,S1.E30,30,2501744,22,43,-70.2299,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",2000,[2000. 4000.  200.],25000,65,3462.37,,23
89553,Neocortex D.05Dec18,TeA,12/5/2018,2uM CCh + 2/3uM ML297,3691.16,S1.E32,32,2501744,23,78,-68.9539,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",2000,[2000. 4000.  200.],25000,101,3776.93,,23
89557,Neocortex D.05Dec18,TeA,12/5/2018,2uM CCh + 2/3uM ML297,4386.99,S1.E36,36,2501744,22,15,-67.1325,,2000,[2000. 4000.  200.],25000,37,4472.76,,23
89560,Neocortex D.05Dec18,TeA,12/5/2018,2uM CCh + 2/3uM ML297,4692.97,S1.E39,39,2501744,22,16,-70.6844,,2000,[2000. 4000.  200.],25000,38,4778.74,,23
89564,Neocortex D.05Dec18,TeA,12/5/2018,2uM CCh + 2/3uM ML297,4935.39,S1.E43,43,2501744,24,18,-69.5727,,2000,[2000. 4000.  200.],25000,42,5021.16,,23
89565,Neocortex D.05Dec18,TeA,12/5/2018,2uM CCh + 2/3uM ML297,5028.06,S1.E44,44,2501744,24,48,-68.7732,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",2000,[2000. 4000.  200.],25000,72,5113.83,,23
89566,Neocortex D.05Dec18,TeA,12/5/2018,2uM CCh + 2/3uM ML297,5105.73,S1.E45,45,2501744,24,23,-71.0857,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,48,5191.5,,23
89567,Neocortex D.05Dec18,TeA,12/5/2018,2uM CCh + 2/3uM ML297,5194.99,S1.E46,46,2501744,24,21,-70.3821,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,45,5280.76,,23
89569,Neocortex D.05Dec18,TeA,12/5/2018,2uM CCh + 2/3uM ML297,5370.73,S1.E48,48,2501744,24,37,-71.9412,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,61,5456.5,,23
89570,Neocortex D.05Dec18,TeA,12/5/2018,2uM CCh + 2/3uM ML297,5516.75,S1.E49,49,2501744,24,32,-69.9156,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,56,5602.52,,23
89571,Neocortex D.05Dec18,TeA,12/5/2018,2uM CCh + 2/3uM ML297,5629.66,S1.E50,50,2501744,23,38,-71.0354,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,61,5715.43,,23
89572,Neocortex D.05Dec18,TeA,12/5/2018,2uM CCh + 2/3uM ML297,5798.89,S1.E51,51,2501744,23,31,-70.2962,"DAC0: PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,54,5884.66,,23
89573,Neocortex D.05Dec18,TeA,12/5/2018,2uM CCh + 2/3uM ML297,5912.48,S1.E52,52,2501744,24,34,-72.7034,"DAC0: PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,58,5998.25,,23
89574,Neocortex D.05Dec18,TeA,12/5/2018,2uM CCh + 2/3uM ML297,6085.71,S1.E53,53,2501744,23,35,-71.1133,"DAC0: PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,58,6171.48,,23
89575,Neocortex D.05Dec18,TeA,12/5/2018,2uM CCh + 2/3uM ML297,6254.71,S1.E54,54,2501744,25,28,-68.8095,"DAC0: PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,53,6340.48,,23
89589,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,771.7769999999999,S1.E7,7,2501742,25,76,-69.5367,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000];",2000,[2000. 4000.  250.],25000,101,819.09,,29
89590,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,891.43,S1.E8,8,2501742,24,62,-70.6147,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000];",2000,[2000. 4000.  250.],25000,86,938.742,,29
89591,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,1143.69,S1.E9,9,2501742,22,79,-70.0047,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 3400.0ms",2000,[2000. 4000.  250.],25000,101,1191.0,,29
89600,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,1947.56,S1.E18,18,2501744,24,54,-69.3016,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000];",2000,[2000. 4000.  250.],25000,78,1994.87,,29
89602,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,2177.8,S1.E20,20,2501743,25,11,-68.7233,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  250.],25000,36,2225.11,,29
89607,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,2862.4,S2.E1,1,2501742,28,23,-67.3475,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000];",2000,[2000. 4000.  250.],25000,54,2909.71,,29
89608,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,2953.86,S2.E2,2,2501742,32,70,-70.7442,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000];",2000,[2000. 4000.  250.],25000,102,3001.17,,29
89609,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,3046.63,S2.E3,3,2501742,31,68,-71.3927,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  250.],25000,99,3093.95,,29
89612,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,3300.18,S2.E6,6,2501742,32,17,-70.262,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  250.],25000,49,3347.5,,29
89613,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,3385.29,S3.E1,1,2501742,31,59,-71.1112,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  250.],25000,90,3432.61,,29
89614,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,3470.39,S3.E2,2,2501742,29,54,-70.2428,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  250.],25000,83,3517.71,,29
89616,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,3640.61,S3.E4,4,2501742,29,56,-70.7166,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  250.],25000,85,3687.92,,29
89618,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,3811.61,S3.E6,6,2501742,29,41,-70.194,,2000,[2000. 4000.  250.],25000,70,3858.92,,29
89621,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,3967.93,S3.E9,9,2501742,29,81,-69.4134,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000];",2000,[2000. 4000.  250.],25000,110,4015.24,,29
89630,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,4699.37,S3.E18,18,2501744,28,47,-69.7217,,2000,[2000. 4000.  250.],25000,75,4746.68,,29
89631,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,4827.38,S4.E1,1,2501742,27,59,-71.6545,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000];",2000,[2000. 4000.  250.],25000,86,4874.69,,29
89632,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,4970.55,S4.E2,2,2501761,28,46,-68.461,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms Delay 100ms 250Stop",2000,[2000. 4000.  250.],25000,74,5017.87,,29
89633,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,5327.86,S4.E3,3,2501761,28,41,-69.8038,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms Delay 100ms 250Stop",2000,[2000. 4000.  250.],25000,69,5375.17,,29
89634,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,5433.0,S4.E4,4,2501761,28,36,-67.4876,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms Delay 100ms 250Stop",2000,[2000. 4000.  250.],25000,64,5480.31,,29
89635,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,5538.09,S4.E5,5,2501761,27,39,-69.5304,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms Delay 100ms 250Stop",2000,[2000. 4000.  250.],25000,66,5585.4,,29
89636,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,5709.92,S4.E6,6,2501765,27,47,-69.6622,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms no Delay 250Stop -100pA",2000,[2000. 4000.  250.],25000,74,5757.23,,29
89637,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,5828.27,S4.E7,7,2501768,28,36,-71.3478,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms 100ms Delay 250Stop -100pA",2000,[2000. 4000.  250.],25000,64,5875.58,,29
89639,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,6063.11,S4.E9,9,2501768,27,28,-70.6508,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms 200ms Delay 250Stop -100pA",2000,[2000. 4000.  250.],25000,55,6110.42,,29
89640,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,6149.53,S4.E10,10,2501770,28,28,-72.5579,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms 200ms Delay 250Stop -100pA",2000,[2000. 4000.  250.],25000,57,6196.84,,29
89641,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,6240.27,S4.E11,11,2501770,27,28,-72.1138,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms 100ms Delay 250Stop -100pA",2000,[2000. 4000.  250.],25000,55,6287.58,,29
89642,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,6345.27,S4.E12,12,2501767,27,40,-71.5495,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms no Delay 250Stop -100pA",2000,[2000. 4000.  250.],25000,67,6392.58,,29
89643,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,6429.58,S4.E13,13,2501767,28,24,-67.039,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms no Delay 250Stop -100pA",2000,[2000. 4000.  250.],25000,52,6476.89,,29
89644,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,6542.73,S4.E14,14,2501770,27,29,-70.2897,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms 100ms Delay 250Stop -100pA",2000,[2000. 4000.  250.],25000,56,6590.04,,29
89645,Neocortex B.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,6630.82,S4.E15,15,2501770,27,21,-67.7684,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms 200ms Delay 250Stop -100pA",2000,[2000. 4000.  250.],25000,50,6678.13,,29
89658,Neocortex D.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,658.691,S1.E8,8,2501768,21,74,-69.6027,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];  200ms Delay 250Stop -100pA",2000,[2000. 4000.  300.],25000,95,766.23,,17
89660,Neocortex D.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,779.559,S1.E10,10,2501744,23,62,-70.1663,,2000,[2000. 4000.  300.],25000,85,887.0980000000001,,17
89661,Neocortex D.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,876.852,S1.E11,11,2501744,25,59,-70.9762,,2000,[2000. 4000.  300.],25000,84,984.3910000000001,,17
89662,Neocortex D.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,950.8710000000001,S1.E12,12,2501744,24,80,-69.9485,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",2000,[2000. 4000.  300.],25000,104,1058.41,,17
89663,Neocortex D.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,1077.83,S1.E13,13,2501744,27,72,-70.9216,,2000,[2000. 4000.  300.],25000,99,1185.37,,17
89664,Neocortex D.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,1223.2,S1.E14,14,2501744,29,60,-70.2532,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  300.],25000,89,1330.74,,17
89669,Neocortex D.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,1614.43,S1.E19,19,2501744,29,15,-71.1031,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  300.],25000,44,1721.97,,17
89675,Neocortex D.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,2272.07,S1.E25,25,2501770,26,42,-69.3786,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20800.0ms 100ms Delay 250Stop -100pA",2000,[2000. 4000.  300.],25000,68,2379.61,,17
89676,Neocortex D.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,2348.83,S1.E26,26,2501770,26,29,-72.7644,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20800.0ms 200ms Delay 250Stop -100pA",2000,[2000. 4000.  300.],25000,55,2456.37,,17
89677,Neocortex D.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,2466.63,S1.E27,27,2501770,27,33,-71.4631,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20800.0ms 200ms Delay 250Stop -100pA",2000,[2000. 4000.  300.],25000,60,2574.17,,17
89678,Neocortex D.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,2619.29,S1.E28,28,2501770,28,47,-69.0103,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20800.0ms 100ms Delay 250Stop -100pA",2000,[2000. 4000.  300.],25000,75,2726.83,,17
89679,Neocortex D.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,2715.56,S1.E29,29,2501767,29,54,-70.0646,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20800.0ms no Delay 250Stop -100pA",2000,[2000. 4000.  300.],25000,83,2823.1,,17
89680,Neocortex D.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,2809.95,S1.E30,30,2501767,28,50,-71.3024,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20800.0ms no Delay 250Stop -100pA",2000,[2000. 4000.  300.],25000,78,2917.48,,17
89681,Neocortex D.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,2938.05,S1.E31,31,2501770,29,44,-69.0175,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20800.0ms 100ms Delay 250Stop -100pA",2000,[2000. 4000.  300.],25000,73,3045.59,,17
89682,Neocortex D.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,3025.08,S1.E32,32,2501770,28,33,-70.6735,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20800.0ms 200ms Delay 250Stop -100pA",2000,[2000. 4000.  300.],25000,61,3132.62,,17
89683,Neocortex D.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,3100.76,S1.E33,33,2501744,29,77,-71.7038,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",2000,[2000. 4000.  300.],25000,106,3208.3,,17
89684,Neocortex D.07Dec18,TeA,12/7/2018,2uM CCh + 2/3uM ML297,3228.88,S1.E34,34,2501744,29,55,-69.7907,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  300.],25000,84,3336.42,,17
89718,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,844.3589999999999,S1.E8,8,2501743,24,97,-69.2856,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",2000,[2000. 4000.  200.],25000,121,921.691,,30
89728,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,1786.82,S1.E18,18,2501745,24,30,-69.89,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,54,1864.15,,30
89729,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,1891.95,S1.E19,19,2501745,23,22,-71.2735,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,45,1969.29,,30
89738,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,2624.47,S1.E28,28,2501745,23,64,-70.3938,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",2000,[2000. 4000.  200.],25000,87,2701.8,,30
89739,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,2728.95,S1.E29,29,2501745,23,22,-71.2739,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,45,2806.29,,30
89740,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,2843.0,S1.E30,30,2501745,23,33,-69.7069,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,56,2920.34,,30
89747,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,3403.65,S2.E2,2,2501742,25,16,-69.0301,,2000,[2000. 4000.  200.],25000,41,3480.98,,30
89754,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,3886.41,S2.E9,9,3001667,26,48,-70.7967,,2000,[2000. 4000.  200.],50000,74,3963.74,,30
89755,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,4087.48,S2.E10,10,1501669,23,71,-70.7054,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",2000,[2000. 4000.  200.],25000,94,4164.82,,30
89756,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,4172.24,S2.E11,11,2501744,24,12,-70.1382,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,36,4249.57,,30
89757,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,4277.24,S2.E12,12,2501744,23,48,-71.3159,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,71,4354.57,,30
89758,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,4427.14,S2.E13,13,2501744,23,58,-70.8043,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,81,4504.48,,30
89759,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,4643.79,S2.E14,14,2501759,23,54,-70.7535,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms 100ms delay -50",2000,[2000. 4000.  200.],25000,77,4721.12,,30
89760,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,4730.29,S2.E15,15,2501744,24,52,-70.4005,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,76,4807.62,,30
89761,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,4851.76,S2.E16,16,2501744,24,48,-70.2505,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,72,4929.09,,30
89762,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,4939.91,S2.E17,17,2501744,23,45,-70.7857,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,68,5017.24,,30
89763,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,5053.81,S2.E18,18,2501744,24,60,-69.6504,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,84,5131.14,,30
89764,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,5163.7,S2.E19,19,2501744,23,53,-69.77600000000001,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,76,5241.04,,30
89765,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,5269.08,S2.E20,20,2501744,23,55,-69.9297,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,78,5346.41,,30
89766,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,5355.69,S2.E21,21,2501744,23,49,-70.0933,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,72,5433.02,,30
89767,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,5501.69,S2.E22,22,2501744,22,45,-70.0402,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,67,5579.02,,30
89768,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,5663.71,S2.E23,23,2501744,22,46,-69.7735,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,68,5741.04,,30
89769,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,5744.73,S2.E24,24,2501744,23,32,-70.1382,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,55,5822.06,,30
89770,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,5870.75,S2.E25,25,2501744,23,36,-69.7187,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,59,5948.09,,30
89771,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,5991.38,S2.E26,26,2501744,24,39,-69.6424,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,63,6068.71,,30
89772,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,6093.33,S2.E27,27,2501744,24,40,-69.7846,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,64,6170.66,,30
89773,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,6217.71,S2.E28,28,2501744,24,37,-69.8366,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,61,6295.05,,30
89774,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,6314.91,S2.E29,29,2501744,25,42,-70.6954,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,67,6392.25,,30
89775,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,6426.47,S2.E30,30,2501744,24,34,-70.703,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,58,6503.8,,30
89776,Neocortex H.11Dec18,TeA,12/11/2018,2uM CCh + 2/3uM ML297,6515.85,S2.E31,31,2501744,25,34,-69.1811,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,59,6593.18,,30
89814,Neocortex D.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,433.07,S1.E6,6,2501743,14,102,-70.2884,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000];",2000,[2000. 4000.  250.],25000,116,479.402,,11
